date,ticker,close
2021-03-23,AAPL,122.54000091552734
2021-03-24,AAPL,120.08999633789062
2021-03-25,AAPL,120.58999633789062
2021-03-26,AAPL,121.20999908447266
2021-03-29,AAPL,121.38999938964844
2021-03-30,AAPL,119.9000015258789
2021-03-31,AAPL,122.1500015258789
2021-04-01,AAPL,123.0
2021-04-05,AAPL,125.9000015258789
2021-04-06,AAPL,126.20999908447266
2021-04-07,AAPL,127.9000015258789
2021-04-08,AAPL,130.36000061035156
2021-04-09,AAPL,133.0
2021-04-12,AAPL,131.24000549316406
2021-04-13,AAPL,134.42999267578125
2021-04-14,AAPL,132.02999877929688
2021-04-15,AAPL,134.5
2021-04-16,AAPL,134.16000366210938
2021-04-19,AAPL,134.83999633789062
2021-04-20,AAPL,133.11000061035156
2021-04-21,AAPL,133.5
2021-04-22,AAPL,131.94000244140625
2021-04-23,AAPL,134.32000732421875
2021-04-26,AAPL,134.72000122070312
2021-04-27,AAPL,134.38999938964844
2021-04-28,AAPL,133.5800018310547
2021-04-29,AAPL,133.47999572753906
2021-04-30,AAPL,131.4600067138672
2021-05-03,AAPL,132.5399932861328
2021-05-04,AAPL,127.8499984741211
2021-05-05,AAPL,128.10000610351562
2021-05-06,AAPL,129.74000549316406
2021-05-07,AAPL,130.2100067138672
2021-05-10,AAPL,126.8499984741211
2021-05-11,AAPL,125.91000366210938
2021-05-12,AAPL,122.7699966430664
2021-05-13,AAPL,124.97000122070312
2021-05-14,AAPL,127.4499969482422
2021-05-17,AAPL,126.2699966430664
2021-05-18,AAPL,124.8499984741211
2021-05-19,AAPL,124.69000244140624
2021-05-20,AAPL,127.30999755859376
2021-05-21,AAPL,125.43000030517578
2021-05-24,AAPL,127.0999984741211
2021-05-25,AAPL,126.9000015258789
2021-05-26,AAPL,126.8499984741211
2021-05-27,AAPL,125.27999877929688
2021-05-28,AAPL,124.61000061035156
2021-06-01,AAPL,124.27999877929688
2021-06-02,AAPL,125.05999755859376
2021-06-03,AAPL,123.54000091552734
2021-06-04,AAPL,125.88999938964844
2021-06-07,AAPL,125.9000015258789
2021-06-08,AAPL,126.73999786376952
2021-06-09,AAPL,127.12999725341795
2021-06-10,AAPL,126.11000061035156
2021-06-11,AAPL,127.3499984741211
2021-06-14,AAPL,130.47999572753906
2021-06-15,AAPL,129.63999938964844
2021-06-16,AAPL,130.14999389648438
2021-06-17,AAPL,131.7899932861328
2021-06-18,AAPL,130.4600067138672
2021-06-21,AAPL,132.3000030517578
2021-06-22,AAPL,133.97999572753906
2021-06-23,AAPL,133.6999969482422
2021-06-24,AAPL,133.41000366210938
2021-06-25,AAPL,133.11000061035156
2021-06-28,AAPL,134.77999877929688
2021-06-29,AAPL,136.3300018310547
2021-06-30,AAPL,136.9600067138672
2021-07-01,AAPL,137.27000427246094
2021-07-02,AAPL,139.9600067138672
2021-07-06,AAPL,142.02000427246094
2021-07-07,AAPL,144.57000732421875
2021-07-08,AAPL,143.24000549316406
2021-07-09,AAPL,145.11000061035156
2021-07-12,AAPL,144.5
2021-07-13,AAPL,145.63999938964844
2021-07-14,AAPL,149.14999389648438
2021-07-15,AAPL,148.47999572753906
2021-07-16,AAPL,146.38999938964844
2021-07-19,AAPL,142.4499969482422
2021-07-20,AAPL,146.14999389648438
2021-07-21,AAPL,145.39999389648438
2021-07-22,AAPL,146.8000030517578
2021-07-23,AAPL,148.55999755859375
2021-07-26,AAPL,148.99000549316406
2021-07-27,AAPL,146.77000427246094
2021-07-28,AAPL,144.97999572753906
2021-07-29,AAPL,145.63999938964844
2021-07-30,AAPL,145.86000061035156
2021-08-02,AAPL,145.52000427246094
2021-08-03,AAPL,147.36000061035156
2021-08-04,AAPL,146.9499969482422
2021-08-05,AAPL,147.05999755859375
2021-08-06,AAPL,146.13999938964844
2021-08-09,AAPL,146.08999633789062
2021-08-10,AAPL,145.60000610351562
2021-08-11,AAPL,145.86000061035156
2021-08-12,AAPL,148.88999938964844
2021-08-13,AAPL,149.10000610351562
2021-08-16,AAPL,151.1199951171875
2021-08-17,AAPL,150.19000244140625
2021-08-18,AAPL,146.36000061035156
2021-08-19,AAPL,146.6999969482422
2021-08-20,AAPL,148.19000244140625
2021-08-23,AAPL,149.7100067138672
2021-08-24,AAPL,149.6199951171875
2021-08-25,AAPL,148.36000061035156
2021-08-26,AAPL,147.5399932861328
2021-08-27,AAPL,148.60000610351562
2021-08-30,AAPL,153.1199951171875
2021-08-31,AAPL,151.8300018310547
2021-09-01,AAPL,152.50999450683594
2021-09-02,AAPL,153.64999389648438
2021-09-03,AAPL,154.3000030517578
2021-09-07,AAPL,156.69000244140625
2021-09-08,AAPL,155.11000061035156
2021-09-09,AAPL,154.07000732421875
2021-09-10,AAPL,148.97000122070312
2021-09-13,AAPL,149.5500030517578
2021-09-14,AAPL,148.1199951171875
2021-09-15,AAPL,149.02999877929688
2021-09-16,AAPL,148.7899932861328
2021-09-17,AAPL,146.05999755859375
2021-09-20,AAPL,142.94000244140625
2021-09-21,AAPL,143.42999267578125
2021-09-22,AAPL,145.85000610351562
2021-09-23,AAPL,146.8300018310547
2021-09-24,AAPL,146.9199981689453
2021-09-27,AAPL,145.3699951171875
2021-09-28,AAPL,141.91000366210938
2021-09-29,AAPL,142.8300018310547
2021-09-30,AAPL,141.5
2021-10-01,AAPL,142.64999389648438
2021-10-04,AAPL,139.13999938964844
2021-10-05,AAPL,141.11000061035156
2021-10-06,AAPL,142.0
2021-10-07,AAPL,143.2899932861328
2021-10-08,AAPL,142.89999389648438
2021-10-11,AAPL,142.80999755859375
2021-10-12,AAPL,141.50999450683594
2021-10-13,AAPL,140.91000366210938
2021-10-14,AAPL,143.75999450683594
2021-10-15,AAPL,144.83999633789062
2021-10-18,AAPL,146.5500030517578
2021-10-19,AAPL,148.75999450683594
2021-10-20,AAPL,149.25999450683594
2021-10-21,AAPL,149.47999572753906
2021-10-22,AAPL,148.69000244140625
2021-10-25,AAPL,148.63999938964844
2021-10-26,AAPL,149.32000732421875
2021-10-27,AAPL,148.85000610351562
2021-10-28,AAPL,152.57000732421875
2021-10-29,AAPL,149.8000030517578
2021-11-01,AAPL,148.9600067138672
2021-11-02,AAPL,150.02000427246094
2021-11-03,AAPL,151.49000549316406
2021-11-04,AAPL,150.9600067138672
2021-11-05,AAPL,151.27999877929688
2021-11-08,AAPL,150.44000244140625
2021-11-09,AAPL,150.80999755859375
2021-11-10,AAPL,147.9199981689453
2021-11-11,AAPL,147.8699951171875
2021-11-12,AAPL,149.99000549316406
2021-11-15,AAPL,150.0
2021-11-16,AAPL,151.0
2021-11-17,AAPL,153.49000549316406
2021-11-18,AAPL,157.8699951171875
2021-11-19,AAPL,160.5500030517578
2021-11-22,AAPL,161.02000427246094
2021-11-23,AAPL,161.41000366210938
2021-11-24,AAPL,161.94000244140625
2021-11-26,AAPL,156.80999755859375
2021-11-29,AAPL,160.24000549316406
2021-11-30,AAPL,165.3000030517578
2021-12-01,AAPL,164.77000427246094
2021-12-02,AAPL,163.75999450683594
2021-12-03,AAPL,161.83999633789062
2021-12-06,AAPL,165.32000732421875
2021-12-07,AAPL,171.17999267578125
2021-12-08,AAPL,175.0800018310547
2021-12-09,AAPL,174.55999755859375
2021-12-10,AAPL,179.4499969482422
2021-12-13,AAPL,175.74000549316406
2021-12-14,AAPL,174.3300018310547
2021-12-15,AAPL,179.3000030517578
2021-12-16,AAPL,172.25999450683594
2021-12-17,AAPL,171.13999938964844
2021-12-20,AAPL,169.75
2021-12-21,AAPL,172.99000549316406
2021-12-22,AAPL,175.63999938964844
2021-12-23,AAPL,176.27999877929688
2021-12-27,AAPL,180.3300018310547
2021-12-28,AAPL,179.2899932861328
2021-12-29,AAPL,179.3800048828125
2021-12-30,AAPL,178.1999969482422
2021-12-31,AAPL,177.57000732421875
2022-01-03,AAPL,182.0099945068359
2022-01-04,AAPL,179.6999969482422
2022-01-05,AAPL,174.9199981689453
2022-01-06,AAPL,172.0
2022-01-07,AAPL,172.1699981689453
2022-01-10,AAPL,172.19000244140625
2022-01-11,AAPL,175.0800018310547
2022-01-12,AAPL,175.52999877929688
2022-01-13,AAPL,172.19000244140625
2022-01-14,AAPL,173.07000732421875
2022-01-18,AAPL,169.8000030517578
2022-01-19,AAPL,166.22999572753906
2022-01-20,AAPL,164.50999450683594
2022-01-21,AAPL,162.41000366210938
2022-01-24,AAPL,161.6199951171875
2022-01-25,AAPL,159.77999877929688
2022-01-26,AAPL,159.69000244140625
2022-01-27,AAPL,159.22000122070312
2022-01-28,AAPL,170.3300018310547
2022-01-31,AAPL,174.77999877929688
2022-02-01,AAPL,174.61000061035156
2022-02-02,AAPL,175.83999633789062
2022-02-03,AAPL,172.89999389648438
2022-02-04,AAPL,172.38999938964844
2022-02-07,AAPL,171.66000366210938
2022-02-08,AAPL,174.8300018310547
2022-02-09,AAPL,176.27999877929688
2022-02-10,AAPL,172.1199951171875
2022-02-11,AAPL,168.63999938964844
2022-02-14,AAPL,168.8800048828125
2022-02-15,AAPL,172.7899932861328
2022-02-16,AAPL,172.5500030517578
2022-02-17,AAPL,168.8800048828125
2022-02-18,AAPL,167.3000030517578
2022-02-22,AAPL,164.32000732421875
2022-02-23,AAPL,160.07000732421875
2022-02-24,AAPL,162.74000549316406
2022-02-25,AAPL,164.85000610351562
2022-02-28,AAPL,165.1199951171875
2022-03-01,AAPL,163.1999969482422
2022-03-02,AAPL,166.55999755859375
2022-03-03,AAPL,166.22999572753906
2022-03-04,AAPL,163.1699981689453
2022-03-07,AAPL,159.3000030517578
2022-03-08,AAPL,157.44000244140625
2022-03-09,AAPL,162.9499969482422
2022-03-10,AAPL,158.52000427246094
2022-03-11,AAPL,154.72999572753906
2022-03-14,AAPL,150.6199951171875
2022-03-15,AAPL,155.08999633789062
2022-03-16,AAPL,159.58999633789062
2022-03-17,AAPL,160.6199951171875
2022-03-18,AAPL,163.97999572753906
2022-03-21,AAPL,165.3800048828125
2022-03-22,AAPL,168.82000732421875
2022-03-23,AAPL,170.2100067138672
2022-03-24,AAPL,174.07000732421875
2022-03-25,AAPL,174.72000122070312
2022-03-28,AAPL,175.60000610351562
2022-03-29,AAPL,178.9600067138672
2022-03-30,AAPL,177.77000427246094
2022-03-31,AAPL,174.61000061035156
2022-04-01,AAPL,174.30999755859375
2022-04-04,AAPL,178.44000244140625
2022-04-05,AAPL,175.05999755859375
2022-04-06,AAPL,171.8300018310547
2022-04-07,AAPL,172.13999938964844
2022-04-08,AAPL,170.08999633789062
2022-04-11,AAPL,165.75
2022-04-12,AAPL,167.66000366210938
2022-04-13,AAPL,170.39999389648438
2022-04-14,AAPL,165.2899932861328
2022-04-18,AAPL,165.07000732421875
2022-04-19,AAPL,167.39999389648438
2022-04-20,AAPL,167.22999572753906
2022-04-21,AAPL,166.4199981689453
2022-04-22,AAPL,161.7899932861328
2022-04-25,AAPL,162.8800048828125
2022-04-26,AAPL,156.8000030517578
2022-04-27,AAPL,156.57000732421875
2022-04-28,AAPL,163.63999938964844
2022-04-29,AAPL,157.64999389648438
2022-05-02,AAPL,157.9600067138672
2022-05-03,AAPL,159.47999572753906
2022-05-04,AAPL,166.02000427246094
2022-05-05,AAPL,156.77000427246094
2022-05-06,AAPL,157.27999877929688
2022-05-09,AAPL,152.05999755859375
2022-05-10,AAPL,154.50999450683594
2022-05-11,AAPL,146.5
2022-05-12,AAPL,142.55999755859375
2022-05-13,AAPL,147.11000061035156
2022-05-16,AAPL,145.5399932861328
2022-05-17,AAPL,149.24000549316406
2022-05-18,AAPL,140.82000732421875
2022-05-19,AAPL,137.35000610351562
2022-05-20,AAPL,137.58999633789062
2022-05-23,AAPL,143.11000061035156
2022-05-24,AAPL,140.36000061035156
2022-05-25,AAPL,140.52000427246094
2022-05-26,AAPL,143.77999877929688
2022-05-27,AAPL,149.63999938964844
2022-05-31,AAPL,148.83999633789062
2022-06-01,AAPL,148.7100067138672
2022-06-02,AAPL,151.2100067138672
2022-06-03,AAPL,145.3800048828125
2022-06-06,AAPL,146.13999938964844
2022-06-07,AAPL,148.7100067138672
2022-06-08,AAPL,147.9600067138672
2022-06-09,AAPL,142.63999938964844
2022-06-10,AAPL,137.1300048828125
2022-06-13,AAPL,131.8800048828125
2022-06-14,AAPL,132.75999450683594
2022-06-15,AAPL,135.42999267578125
2022-06-16,AAPL,130.05999755859375
2022-06-17,AAPL,131.55999755859375
2022-06-21,AAPL,135.8699951171875
2022-06-22,AAPL,135.35000610351562
2022-06-23,AAPL,138.27000427246094
2022-06-24,AAPL,141.66000366210938
2022-06-27,AAPL,141.66000366210938
2022-06-28,AAPL,137.44000244140625
2022-06-29,AAPL,139.22999572753906
2022-06-30,AAPL,136.72000122070312
2022-07-01,AAPL,138.92999267578125
2022-07-05,AAPL,141.55999755859375
2022-07-06,AAPL,142.9199981689453
2022-07-07,AAPL,146.35000610351562
2022-07-08,AAPL,147.0399932861328
2022-07-11,AAPL,144.8699951171875
2022-07-12,AAPL,145.86000061035156
2022-07-13,AAPL,145.49000549316406
2022-07-14,AAPL,148.47000122070312
2022-07-15,AAPL,150.1699981689453
2022-07-18,AAPL,147.07000732421875
2022-07-19,AAPL,151.0
2022-07-20,AAPL,153.0399932861328
2022-07-21,AAPL,155.35000610351562
2022-07-22,AAPL,154.08999633789062
2022-07-25,AAPL,152.9499969482422
2022-07-26,AAPL,151.60000610351562
2022-07-27,AAPL,156.7899932861328
2022-07-28,AAPL,157.35000610351562
2022-07-29,AAPL,162.50999450683594
2022-08-01,AAPL,161.50999450683594
2022-08-02,AAPL,160.00999450683594
2022-08-03,AAPL,166.1300048828125
2022-08-04,AAPL,165.80999755859375
2022-08-05,AAPL,165.35000610351562
2022-08-08,AAPL,164.8699951171875
2022-08-09,AAPL,164.9199981689453
2022-08-10,AAPL,169.24000549316406
2022-08-11,AAPL,168.49000549316406
2022-08-12,AAPL,172.10000610351562
2022-08-15,AAPL,173.19000244140625
2022-08-16,AAPL,173.02999877929688
2022-08-17,AAPL,174.5500030517578
2022-08-18,AAPL,174.14999389648438
2022-08-19,AAPL,171.52000427246094
2022-08-22,AAPL,167.57000732421875
2022-08-23,AAPL,167.22999572753906
2022-08-24,AAPL,167.52999877929688
2022-08-25,AAPL,170.02999877929688
2022-08-26,AAPL,163.6199951171875
2022-08-29,AAPL,161.3800048828125
2022-08-30,AAPL,158.91000366210938
2022-08-31,AAPL,157.22000122070312
2022-09-01,AAPL,157.9600067138672
2022-09-02,AAPL,155.80999755859375
2022-09-06,AAPL,154.52999877929688
2022-09-07,AAPL,155.9600067138672
2022-09-08,AAPL,154.4600067138672
2022-09-09,AAPL,157.3699951171875
2022-09-12,AAPL,163.42999267578125
2022-09-13,AAPL,153.83999633789062
2022-09-14,AAPL,155.30999755859375
2022-09-15,AAPL,152.3699951171875
2022-09-16,AAPL,150.6999969482422
2022-09-19,AAPL,154.47999572753906
2022-09-20,AAPL,156.89999389648438
2022-09-21,AAPL,153.72000122070312
2022-09-22,AAPL,152.74000549316406
2022-09-23,AAPL,150.42999267578125
2022-09-26,AAPL,150.77000427246094
2022-09-27,AAPL,151.75999450683594
2022-09-28,AAPL,149.83999633789062
2022-09-29,AAPL,142.47999572753906
2022-09-30,AAPL,138.1999969482422
2022-10-03,AAPL,142.4499969482422
2022-10-04,AAPL,146.10000610351562
2022-10-05,AAPL,146.39999389648438
2022-10-06,AAPL,145.42999267578125
2022-10-07,AAPL,140.08999633789062
2022-10-10,AAPL,140.4199981689453
2022-10-11,AAPL,138.97999572753906
2022-10-12,AAPL,138.33999633789062
2022-10-13,AAPL,142.99000549316406
2022-10-14,AAPL,138.3800048828125
2022-10-17,AAPL,142.41000366210938
